scorer,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000
bodyparts,nose,nose,nose,head,head,head,neck,neck,neck,body,body,body,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3826,554.1529541,59.33897018,1,543.8534546,70.33145905,1,534.2615356,84.21967316,1,521.1328125,105.4394989,1,510.9635925,136.0411682,1
3827,555.7958984,58.68735504,1,545.9268799,70.40327454,1,536.6295776,83.78845215,1,522.5047607,103.9595642,1,509.3510742,132.9459991,1
3828,554.7914429,57.68322754,1,545.8041992,69.73093414,1,536.7045898,83.20452118,1,521.8314209,102.334343,1,507.9918823,130.0410156,1
3829,552.234375,56.67605209,1,544.4954834,69.18948364,1,535.2993164,82.8656311,1,521.4435425,101.3068008,1,508.0978088,127.5610352,1
3830,550.180603,56.58318329,1,543.2545776,69.25408173,1,533.7988281,82.26251984,1,522.5552979,100.657753,1,508.6247864,126.4795303,1
3831,546.3847046,55.71854401,1,540.8242188,68.87296295,1,532.9777222,81.71518707,1,521.3492432,101.2368088,1,509.4989624,125.1476517,1
3832,545.4523926,55.44661713,1,538.7158813,68.47543335,1,531.4605713,83.19519806,1,520.8076782,101.5970535,1,510.1367798,124.4913406,1
3833,544.3595581,55.01999664,1,538.163208,68.14698029,1,528.8198242,82.35466766,1,521.1589966,100.9884338,1,512.7114868,124.4443512,1
3834,543.894165,53.68553162,1,537.5390015,67.50961304,1,528.8033447,82.20642853,1,522.6066284,100.6247406,1,516.1549683,124.209465,1
3835,545.4083862,54.08922577,1,540.5045166,67.3977356,1,531.0046387,80.31370544,1,526.0015259,99.10438538,1,517.2867432,124.2047119,1
3836,549.8844604,51.52746964,1,543.7857056,64.86361694,1,534.3377686,77.20854187,1,526.9771729,97.23896027,1,518.4052124,123.5645599,1
3837,552.4998779,49.25437164,1,545.5615845,62.12855911,1,536.4996948,76.14077759,1,529.3205566,94.81403351,1,520.074646,120.5535736,1
3838,554.6122437,46.99269485,1,548.1975708,60.32826233,1,540.9365845,74.28336334,1,531.8588257,92.66242981,1,521.1794434,118.259201,1
3839,556.5578613,45.57584381,1,550.0892334,56.62101746,1,541.6346436,72.81007385,1,533.3317871,89.43891907,1,521.9050293,113.752121,1
3840,559.0670776,44.41011047,1,552.2437134,56.18191147,1,544.9490967,71.12590027,1,535.3171387,85.54309082,1,523.4275513,110.7306137,1
3841,561.2573242,42.30506134,1,554.6378784,55.36253357,1,545.5878906,70.35845184,1,535.2329712,84.16818237,1,525.0193481,105.7186508,1
3842,563.7873535,40.63441086,1,557.0708618,53.8663826,1,548.828186,68.71367645,1,537.576355,81.02046204,1,526.0485229,101.3779831,1
3843,564.6422729,40.00241089,1,557.6826782,52.72135925,1,549.7813721,66.66107941,1,538.7648926,80.16799927,1,527.019165,99.66400146,1
3844,562.7287598,40.43502808,1,557.4523926,52.94663239,1,549.4515991,66.96941376,1,539.1166992,79.10340881,1,528.1952515,97.93041992,1
3845,558.8151855,44.89676666,1,555.8486328,57.11589432,0.999999881,549.7365112,69.68344879,1,538.2578735,79.5032959,1,527.7515869,96.76564026,1
3846,559.6212158,49.10438538,0.999999881,555.4251099,60.49472427,0.999999881,548.8702393,71.22460938,1,537.8223267,79.83215332,1,527.9367676,97.13090515,1
3847,556.6252441,46.51174927,0.999999881,552.6033936,59.02364349,0.999999881,547.9025269,71.05445862,1,537.4274292,80.51426697,1,527.84198,98.36240387,1
3848,548.1446533,42.58368683,1,546.5141602,57.10296631,1,545.8881226,69.99147034,1,537.4053955,82.05715942,1,527.7914429,99.94054413,1
3849,542.6030884,40.79715347,1,544.3927612,56.00065613,0.999999821,547.0131226,68.92858887,1,538.0170898,80.37664032,1,527.3817749,98.68041992,1
3850,540.5020142,40.38040543,1,541.8513184,54.21025848,0.99999994,545.206543,68.07115936,1,537.5280151,80.46884918,1,527.2706909,99.05226898,1
3851,537.8098755,41.86717987,1,541.2839966,53.59358978,1,543.9489136,67.88064575,1,536.5202026,80.46682739,1,526.831543,99.13069153,1
3852,535.6501465,43.2580452,1,540.0054932,54.38582993,0.99999994,542.1125488,68.79238892,1,535.6154785,80.42433167,1,527.5294189,99.17407227,1
3853,533.8892822,47.02623749,1,539.0585938,57.47912598,0.999999285,540.6637573,70.84661102,0.99999994,535.4090576,81.39923096,1,526.8492432,98.70163727,1
3854,530.7143555,48.79559708,1,536.9653931,57.83015823,0.99999994,538.5791626,70.81781006,1,534.5945435,81.86140442,1,527.017395,99.23661041,1
3855,530.4448242,49.22328949,1,535.8768921,58.89975739,1,537.2850342,71.33029175,1,533.5629883,82.54266357,1,528.0828857,100.8080139,1
3856,530.2147217,48.2317009,1,535.4395752,58.20312881,1,537.0184937,71.10286713,1,532.828125,83.26615906,1,527.357605,101.606308,1
3857,530.5747681,49.7007637,1,535.2372437,59.56850815,1,536.642334,72.1565094,1,531.5637817,84.66693115,1,526.02948,101.6187668,1
3858,531.8081055,49.70809555,1,535.817627,60.04782104,1,537.6005249,71.34996033,1,531.7248535,85.14162445,1,525.5913086,101.7769547,1
3859,533.6934204,48.23574829,1,536.9737549,58.9594574,1,538.078186,70.19681549,1,531.2471924,85.24660492,1,525.4639893,102.0811996,1
3860,535.1258545,48.90066528,1,536.2802734,57.99209213,1,538.3088989,69.88654327,1,531.2236328,84.56439209,1,525.7783813,100.9468689,1
3861,535.6207275,49.33476257,1,537.2608643,58.61774445,1,538.2667847,69.35704041,1,532.0623169,82.60993195,1,525.788269,98.7154541,1
3862,535.7998657,52.86709213,0.999999881,537.0362549,58.86727142,1,536.694458,69.41208649,1,531.680603,81.93152618,1,525.3509521,97.03871155,1
3863,535.1553955,53.68004227,1,536.9506226,59.37390518,0.999999881,538.477478,70.28688812,0.99999994,531.9737549,81.65563965,1,526.4404297,97.18622589,1
3864,538.1671753,49.83300018,1,539.132019,58.34040833,1,539.5629272,69.51254272,0.999999881,532.8942871,81.36106873,1,526.3284912,97.61420441,1
3865,542.2453613,47.98167801,1,541.1797485,57.96538162,0.99999994,540.3015747,69.8383255,1,533.5158081,81.89873505,1,526.3167114,97.83338165,1
3866,544.0148926,49.24033356,0.999999762,543.1661987,58.36500549,1,540.7194214,68.93701935,1,534.0836182,79.89813232,1,525.8931885,96.71318054,1
3867,552.7014771,50.9140892,0.999999046,543.3746338,57.14671326,1,540.7286987,68.628685,0.999999762,534.7734985,79.56790161,1,527.8088379,96.79576111,1
3868,552.6602173,52.0110054,0.999995649,543.4072266,58.73754501,1,541.0220947,69.89253235,0.999999344,535.4602661,79.66253662,1,527.7650757,96.24664307,1
3869,548.5458374,52.21376419,0.999999404,543.354187,58.52424622,1,541.1534424,69.86481476,0.999999404,535.2123413,79.72176361,1,527.9775391,97.28495026,1
3870,549.4307251,51.24583817,1,544.2092896,58.72848511,1,541.0480347,70.22819519,0.999999702,534.7852783,79.88748932,1,527.8440552,97.45088196,1
3871,549.6123047,51.37023926,1,544.1655884,58.44455338,1,541.588501,69.77568054,0.999999523,535.1195679,79.52165985,1,527.7731934,97.44827271,1
3872,548.619873,50.56227112,0.999999881,543.5806885,57.94546127,1,541.5222778,69.68199158,0.999999821,534.6206665,80.04813385,1,527.6978149,97.94001007,1
3873,547.644043,49.5672493,0.99999994,544.0687256,58.21232986,1,541.4865112,69.67196655,0.999999881,534.6318359,80.0411377,1,527.2373657,97.65862274,1
3874,546.9782104,49.58068466,0.99999994,543.7258911,58.48560333,1,541.5982666,69.69477844,0.999999881,534.241333,80.70161438,1,527.1106567,98.33042908,1
3875,543.4091797,50.59783554,0.999999762,540.3439941,58.29758072,1,540.7721558,69.7489624,0.999999762,534.2400513,80.9911499,1,526.8473511,98.2019577,1
3876,547.6312866,52.65109634,0.999998331,542.4085693,59.39939499,1,539.9822388,70.68726349,0.999999881,533.5403442,81.7875824,1,526.3920288,97.61550903,1
3877,542.3430786,52.62434769,0.999999404,539.7628174,59.5197258,1,539.9953003,71.03587341,0.99999994,532.8156128,81.89787292,1,526.7893677,98.2967453,1
3878,541.7262573,53.47757339,0.999997973,539.3592529,60.31738663,0.99999994,538.5613403,71.76773071,0.999999881,532.3092651,83.23145294,1,525.7200317,98.04954529,1
3879,535.1031494,54.89957428,0.999999821,537.7838135,60.90198898,0.999999583,538.036438,72.82644653,0.999999881,532.7539673,83.00509644,1,526.3610229,98.40531158,1
3880,539.0844727,53.15756989,0.99999994,538.3001099,60.54258347,0.999999881,538.5028687,72.48557281,0.999999642,532.0322876,82.57580566,1,527.2567139,100.2578201,1
3881,543.2808228,49.45774078,1,540.0716553,59.99272537,1,539.9054565,72.47162628,1,531.8796997,83.98968506,1,524.460144,101.5000305,1
3882,544.6392822,49.17339325,1,541.4285889,59.66899872,1,540.3217163,71.48191833,0.999999881,532.2824097,83.84433746,1,524.4524536,101.6874161,1
3883,544.4046631,48.44530487,1,540.8189697,59.25286484,1,540.1415405,71.13306427,1,532.0148926,83.91718292,1,525.083313,101.6110916,1
3884,542.8981323,50.09093857,1,539.6473389,59.63227844,1,540.2113647,71.60907745,1,531.9893799,84.18720245,1,524.583313,101.2810822,1
3885,542.3791504,51.88141632,0.999999762,540.5482178,59.38101196,1,540.3168945,71.28907013,1,532.3943481,83.87703705,1,525.31073,101.0480804,1
3886,547.0213623,52.4839592,0.999999702,542.977478,59.38116455,1,540.7129517,71.35865021,1,532.5285645,83.33324432,1,525.4752197,101.1108017,1
3887,534.3994751,54.32363892,0.999996781,541.8043823,59.6334343,0.99999994,539.3666992,71.63803101,1,532.850647,83.79070282,1,524.3712769,101.3681107,1
3888,526.6211548,56.843853,0.999999821,537.0496216,60.26419449,0.999999702,538.8328247,72.32654572,0.999999881,532.4835815,85.31103516,1,524.7623901,103.2673874,1
3889,525.6157227,57.44881821,1,534.9912109,61.52286148,0.999999881,538.4741211,72.90170288,0.999999762,532.4008179,85.22161102,1,524.869873,103.9085312,1
3890,527.4890747,56.78758621,0.999999881,535.8984985,61.90683746,1,538.3374023,73.21906281,0.999999881,532.3752441,86.17729187,1,525.7340088,107.3316269,1
3891,531.8228149,55.37509918,1,536.7217407,61.95811844,1,538.0870361,73.30371857,0.999999881,532.1514282,86.5593338,1,525.9431152,109.0695648,1
3892,527.322937,59.10703278,0.999999523,535.644104,63.29581833,1,536.4249268,74.01815796,1,531.0327148,87.7148056,1,525.1737061,109.5762634,1
3893,525.8894043,60.15032196,0.999999583,535.1861572,63.10594177,1,534.7284546,76.46549988,1,529.81604,87.92445374,1,524.8135376,109.5896835,1
3894,526.0925293,61.57651901,0.999998391,535.7297363,64.88633728,0.999999881,533.8394775,78.00123596,1,528.7672729,87.46077728,1,524.7392578,109.4562454,1
3895,525.5914917,60.24200439,0.999999821,532.6109619,65.53868866,1,532.7109375,77.35161591,1,528.5423584,87.59178925,1,524.2614746,110.5808868,1
3896,523.9310913,56.92672729,1,529.6991577,63.65055084,1,532.1654053,75.06465912,1,529.6298218,86.60181427,1,524.3636475,110.7210007,1
3897,523.5474854,55.95672226,1,528.6933594,62.72906113,1,531.2474976,74.3473053,1,528.9387207,86.22364807,1,524.5809937,110.6092148,1
3898,522.4956055,57.05525589,1,528.138916,63.33040237,1,530.22052,75.00662231,1,528.5608521,86.0495224,1,524.458313,110.4901733,1
3899,521.0866699,59.28017426,1,528.1077881,63.49689484,1,528.7200928,75.34706116,1,528.6031494,86.05769348,1,524.1705322,110.3824387,1
3900,520.7749634,59.84357071,1,528.482605,64.05612183,1,529.3008423,75.94394684,1,528.1495972,86.69629669,1,524.328186,110.2268982,1
3901,519.8291626,56.86452103,1,525.3674927,63.09783173,1,528.4484253,73.9630127,1,527.9041138,86.03900909,1,524.2290649,110.2843704,1
3902,518.0078125,55.36340332,1,524.19104,62.56066895,1,527.6165771,73.34676361,1,527.6690674,85.82158661,1,524.6293335,110.0648956,1
3903,517.3490601,55.98529816,1,524.0597534,63.01209259,1,527.3421021,73.21333313,1,527.5621948,85.28575134,1,524.8735962,109.0118256,1
3904,517.2124023,58.27791214,1,524.3948364,63.38477325,1,526.8662109,75.29890442,1,527.5430908,85.35196686,1,524.8520508,108.7482986,1
3905,517.2426758,59.29610062,1,524.1665649,64.00167847,0.999999881,525.8712769,73.70245361,1,527.2577515,85.36925507,1,524.6104736,108.4611511,1
3906,516.5210571,58.96405411,1,524.5092163,62.84500122,1,526.0043335,73.89815521,1,526.9883423,85.41311646,1,524.7884521,108.2479782,1
3907,516.8571777,55.99520874,1,522.5639038,62.80829239,1,525.838623,73.63681793,1,526.5563965,85.35651398,1,524.4814453,108.4430771,1
3908,517.1954956,55.30220032,1,522.2036133,62.5165062,1,525.545166,73.57846069,1,526.5171509,85.89241791,1,524.5084839,108.6156387,1
3909,519.1326294,54.79608536,1,522.4509888,62.17486191,1,525.8686523,73.53307343,1,526.6204834,85.77398682,1,524.5747681,108.5137253,1
3910,519.6046143,55.02259445,1,523.1350098,61.92114258,1,525.8115845,72.69461823,1,526.9611816,85.71186829,1,524.2026978,107.9759674,1
3911,521.18573,55.42353058,1,523.855957,62.51242065,1,525.9024048,72.87008667,1,526.8114014,85.66591644,1,524.3706055,107.8226242,1
3912,521.6852417,55.36464691,1,524.5211792,62.35813904,1,526.4029541,73.85332489,1,526.7749634,85.50489044,1,524.343689,108.6320801,1
3913,522.3304443,58.07713699,0.99999994,527.7008057,62.55009842,1,526.9750977,74.54745483,1,526.7520142,86.44736481,1,523.7610474,108.5907822,1
3914,522.4292603,59.9351387,0.999999762,528.397583,64.67653656,1,526.7487793,76.07434082,1,526.1748047,88.41957092,1,523.8148804,108.6751251,1
3915,523.7901001,59.56325912,0.999999523,529.4346313,63.48527145,1,526.3624268,75.57662964,1,526.6862183,87.30497742,1,523.5754395,108.8095474,1
3916,523.8651123,58.65393829,0.999999881,527.9033203,64.60172272,1,527.8483276,75.24658203,1,526.6082153,87.01837158,1,523.7566528,108.8295975,1
3917,524.039917,59.57108688,0.999999404,528.1540527,64.30498505,1,526.6332397,74.90809631,1,526.930603,86.46781921,1,523.9683228,109.3840103,1
3918,523.5168457,57.47732925,1,527.6525879,64.27274323,1,528.1644897,75.77459717,1,526.4127197,87.31597137,1,523.5951538,112.2418594,1
3919,524.4286499,55.00334549,1,529.352478,65.2327652,1,528.9137573,78.76670837,1,526.4177246,93.79790497,1,522.130127,118.5442047,1
3920,529.3699951,56.70750427,1,532.0610352,66.92289734,1,532.9419556,82.14839935,1,527.9886475,100.9416046,1,519.5202026,128.0688477,1
3921,535.2716675,58.0106163,1,536.3259277,69.90124512,1,535.9811401,86.51874542,1,528.9501953,110.7065964,1,515.3825073,138.5320435,1
3922,541.3066406,62.3075943,1,538.4841919,76.78791809,1,533.5906982,93.09244537,1,526.9790649,121.1521988,1,511.820343,150.8774261,1
3923,538.9028931,73.45373535,1,536.383667,86.23110962,1,532.9275513,103.1809158,1,526.5072021,128.556488,1,510.2285156,156.539978,1
3924,533.3757324,77.20547485,1,531.1855469,90.32413483,1,529.8147583,106.6607208,1,527.6535034,131.4003448,1,514.9586792,159.9777069,1
3925,527.6663818,81.496521,1,528.5789185,92.83972168,1,529.5836182,107.5719833,1,527.5328979,131.7856445,1,518.2054443,161.4544525,1
3926,524.0456543,83.46253204,1,526.4765625,95.02381897,1,528.6990356,109.7877045,1,527.7556152,132.8920593,1,521.2573853,162.5447235,1
3927,521.6182251,88.9621582,1,525.1065063,97.54989624,1,528.2838745,111.8064804,1,527.7471924,134.9582062,1,521.7240601,163.4823608,1
3928,517.0254517,93.98326111,1,521.7056274,99.88198853,1,526.9575806,111.4374542,1,528.3981934,135.3030853,1,522.3829346,164.2013702,1
3929,515.5876465,96.73137665,1,519.2119751,101.3610001,1,524.6227417,112.0810471,1,528.2330322,135.3388367,1,522.2628174,164.9658813,1
3930,512.0531006,98.79788971,1,515.8805542,101.5334625,1,520.6590576,111.5809021,1,528.4796753,133.7905426,1,522.4406738,165.2561035,1
3931,508.1156006,97.34291077,1,513.2304688,101.1726608,1,519.2715454,111.6692505,1,528.5903931,133.1499176,1,522.8379517,164.9008942,1
3932,505.1591492,96.34139252,1,509.3862915,100.5419388,1,516.1855469,110.2770615,1,528.437561,132.4156952,1,522.9893799,164.684906,1
3933,501.4092102,93.41679382,1,506.91745,98.84570313,1,513.7901001,109.9149246,1,527.6115723,131.2928162,1,523.170166,163.6433563,1
3934,497.3671265,89.38657379,1,503.0970764,95.6656723,1,510.1332092,106.2982483,1,525.413269,131.1357574,1,523.2755127,162.3956909,1
3935,495.4418335,85.93843842,1,500.4460754,90.81038666,1,507.8377991,102.6327591,1,521.9018555,127.4982834,1,523.194397,159.5425568,1
3936,491.8371277,78.95472717,1,497.8762817,85.2466507,1,504.6260376,96.19058228,1,519.0847778,121.3233719,1,523.8322144,156.1653442,1
3937,487.7280579,76.16213989,1,495.1358032,81.87535095,1,501.9873657,92.63595581,1,517.3693848,117.0991287,1,523.1206665,150.1373138,1
3938,485.7024231,71.70895386,1,491.1577759,79.6120224,1,498.3998108,90.60322571,1,515.1335449,114.2735596,1,523.0148926,144.5153351,1
3939,482.6530762,67.76663971,1,488.6485596,76.53770447,1,495.8789673,87.81381226,1,512.3640137,110.9198837,1,523.1766968,140.1622925,1
3940,480.0432739,65.79985809,1,486.2321167,73.54277039,1,494.66745,86.56276703,1,510.5155029,105.9377289,1,522.2070923,135.2839966,1
3941,477.8843689,64.16072083,1,483.3603516,71.93997955,1,491.9173279,84.46968079,1,509.0941162,103.4948654,1,523.019043,132.1772003,1
3942,477.1409302,64.24491882,1,482.1531067,71.72705841,1,490.5614624,82.94136047,1,508.1458435,102.4236755,1,524.0435791,129.9483337,1
3943,477.6492615,64.54600525,1,482.4935608,71.5814209,1,490.3641357,82.35956573,1,508.668396,101.3926315,1,524.7609863,128.2796936,1
3944,479.4323425,64.85144043,1,482.7261047,71.02828217,1,489.9326477,82.18439484,1,508.0717773,100.4524612,1,525.0310059,126.3524933,1
3945,479.2978821,64.3396225,1,482.5255737,70.71243286,1,490.0068054,81.35401917,1,508.1555481,100.226593,1,525.6829834,125.5822983,1
3946,478.2292786,64.80130005,1,482.3551636,71.05545044,1,490.2769165,81.38261414,1,509.1889648,99.38807678,1,526.0348511,125.0458298,1
3947,480.1614685,64.6497879,1,482.5050049,70.62416077,1,489.6575928,81.02019501,1,510.1194458,97.12664032,1,526.1820679,123.8983688,1
3948,482.5693054,64.42987061,1,485.541626,70.06689453,1,491.3922424,81.32644653,1,511.5839844,98.33407593,1,526.149292,125.0652924,1
3949,483.774353,64.47964478,1,486.9523926,70.0226593,1,493.1776428,80.61681366,1,512.0422974,99.68833923,1,525.2631836,126.8597565,1
3950,484.0200806,64.99224854,1,488.2576904,70.89903259,1,495.0379028,82.32975769,1,511.3853149,101.3972855,1,524.6971436,128.9860687,1
3951,484.1266479,64.98361206,1,488.5372009,71.16117859,1,494.9981384,83.03941345,1,510.2401733,102.5419312,1,524.5687256,130.5118713,1
3952,487.0316467,64.97994232,1,489.1948242,70.80867767,1,495.2715149,81.98677063,1,509.6877136,102.1919098,1,525.4781494,130.1901093,1
3953,486.7225952,65.2076416,1,488.9377136,70.31045532,1,495.1358948,81.01163483,1,509.4191589,101.5863724,1,525.5108032,130.7844696,1
3954,487.0428467,66.45327759,1,488.4944763,71.14561462,1,494.07724,81.46105957,1,509.2155762,101.8516846,1,525.0377808,131.0213623,1
3955,489.2506714,68.74349976,1,489.5405273,73.66508484,1,495.7481079,84.01274109,1,510.6637878,103.3559265,1,525.3815308,130.9972839,1
3956,491.2296448,69.82289886,1,491.2807312,76.66403198,1,496.4468689,86.23632813,1,512.4177856,104.4093094,1,527.1132813,131.8160858,1
3957,490.7319031,68.42546082,1,491.1512756,73.85922241,1,497.2328796,85.03580475,1,512.0927124,104.0949097,1,527.9309692,133.1900482,1
3958,488.7351685,66.536026,1,490.4537659,72.09399414,1,497.1226196,83.00218201,1,510.3262939,104.3421707,1,530.6360474,133.9812317,1
3959,487.7549133,66.22597504,1,490.3500061,71.61940002,1,496.3940735,82.84767151,1,509.5631714,104.8429947,1,529.6444702,134.2230835,1
3960,487.6504822,67.35306549,1,489.239563,72.61352539,1,495.8766785,82.98013306,1,509.4969177,104.5532684,1,526.4763794,134.4598999,1
3961,488.6525879,68.7317276,1,490.2236938,73.88600922,1,496.9015808,84.61151886,1,510.5860901,106.1365051,1,526.3050537,134.3145294,1
3962,490.6917114,70.99152374,1,491.8663025,77.79426575,1,497.526001,86.61605835,1,512.8272095,107.513298,1,526.3375244,133.7282867,1
3963,492.6510925,72.14672852,1,492.7418213,77.92938995,1,497.5818176,86.18544006,1,513.3666382,107.3384781,1,526.4368896,133.0408173,1
3964,492.221283,72.17134857,1,492.4482422,76.60494232,1,497.8890991,84.58700562,1,513.6420898,106.1213303,1,526.7388306,133.1876221,1
3965,492.9807739,71.1794281,1,492.6781921,76.40678406,1,497.7817078,84.7092514,1,513.7478027,104.8782043,1,528.7975464,132.822464,1
3966,493.6767883,69.3585434,1,492.4852295,75.03665924,1,497.9543762,84.51842499,1,512.4957275,104.484993,1,528.8068848,132.3933716,1
3967,492.8040771,68.212883,1,492.7254028,72.96884918,1,498.1716309,84.00040436,1,512.0437622,103.844635,1,528.9191284,131.8176575,1
